曲傻姑	qu[ou ua[rp gu[ng
曲無容	qu[ou wu[ee rs[xr
曲洋	qu[ou yh[dy
覷準	qu[hj vy[dv
曲走奈何	qu[ou zz[tv nd[de he[rk
泉建男	qr[bu jm[yj nj[tl
全金髮	qr[rw jb[rw fa[vy
泉媽	qr[bu ma[nm
泉鳴芙蓉	qr[bu mk[kn fu[ce rs[cx
全強盜	qr[rw ql[gk dc[dm
全真劍法	qr[rw vf[uj jm[rd fa[dt
群龍之首	qy[xy ls[yp vi[dv uz[be
群邪辟易	qy[xy xp[ye pi[ul yi[ob
燃木刀法	rj[hx mu[ub dc[vp fa[dt
繞指柔劍	rc[sq vi[fb rz[ya jm[rd
任慈	rf[rq ci[bx
任通武	rf[rq ts[sz wu[hv
任我行	rf[rq wo[pf xk[rh
榮彩	rs[ca cd[ap
熔星丹鼎	rs[hx xk[op dj[kw dk[mv
容子矩	rs[xr zi[lh ju[uk
柔雲劍術	rz[ya yy[es jm[rd uu[ad
如來千手式	ru[nk ld[hm qm[pu uz[su ui[qg
入魔道	ru[pd mo[gg dc[bz
儒以文非今	ru[ry yi[sr wf[wi fw[su jb[rd
如影隨形腿	ru[nk yk[op sv[eu xk[kp tv[og
阮士忠	rr[ee ui[uh vs[vx
蕊初	rv[cx iu[yd
瑞大林	rv[wu da[hr lb[aa
瑞棟	rv[wu ds[aq
睿木族	rv[bh mu[ub zu[fr
瑞婆婆	rv[wu po[dn po[dn
芮瑋	rv[ck ww[ww
若克琳	ro[cu ke[ge lb[wa
薩多	sa[ce do[xx
塞北白家堡	sd[gt bw[ub bd[po jx[gu bc[rt
賽總管	sd[gb zs[bx gr[vg
三杯吐言諾	sj[hh bw[ab tu[kt yj[we no[yc
三代弟子	sj[hh dd[rq di[bg zi[lh
三分劍術	sj[hh ff[bd jm[rd uu[ad
三花聚頂掌法	sj[hh hx[cr ju[ep dk[dy vh[xf fa[dt
散花掌	sj[gw hx[cr vh[xf
三江閣	sj[hh jl[dg ge[mw
三十六護法韋馱	sj[hh ui[hu lq[wb hu[fh fa[dt ww[hh to[md
三無三不手	sj[hh wu[ee sj[hh bu[eu uz[su
三燕投林	sj[hh yj[nk tz[fj lb[aa
三鑄神裝	sj[hh vu[jf uf[uo vl[dy
桑結	sh[ya jp[su
桑昆	sh[ya ky[ob
桑拉巴	sh[ya la[fl ba[ku
喪門鬼	sh[ty mf[du gv[be
桑三娘	sh[ya sj[hh nl[nl
桑斯	sh[ya si[qj
桑土公	sh[ya tu[uh gs[bs
掃蕩群魔	sc[fx dh[cd qy[xy mo[gg
掃雪烹茶	sc[fx xt[yx pg[wd ia[cr
掃葉腿法	sc[fx ye[ku tv[og fa[dt
殺楚	ua[ia iu[ap
沙廣天	ua[dx gl[di tm[hd
沙老大	ua[dx lc[tb da[hr
殺了你好嗎	ua[ia le[vu ni[rd hc[nz ma[km
殺人的心跳	ua[ia rf[pd de[bb xb[dv tn[zv
煞神當道	ua[dd uf[uo dh[xx dc[bz
煞神鬼	ua[dd uf[uo gv[be
殺手善哉	ua[ia uz[su uj[yk zd[tk
殺死雪山飛狐	ua[ia si[hx xt[yx uj[uk fw[vp hu[qp
沙天江	ua[dx tm[hd jl[dg
沙通天	ua[dx ts[sz tm[hd
山門護法	uj[uk mf[du hu[fh fa[dt
山外清音	uj[uk wd[xb qk[df yb[lo
山西童家	uj[uk xi[hk ts[lo jx[gu
商寶震	uh[lk bc[gw vf[yi
上官虹	uh[bh gr[gu hs[ig
上官金虹	uh[bh gr[gu jb[rw hs[ig
上官憐憐	uh[bh gr[gu lm[xr lm[xr
上官刃	uh[bh gr[gu rf[dd
上官鐵生	uh[bh gr[gu tp[jp ug[pf
上官仙兒	uh[bh gr[gu xm[ru er[pv
上官毅山	uh[bh gr[gu yi[lj uj[uk
上官雲	uh[bh gr[gu yy[es
商老太	uh[lk lc[tb td[dd
上清觀	uh[bh qk[df gr[yj
上清劍法	uh[bh qk[df jm[rd fa[dt
上清拳	uh[bh qk[df qr[bf
少衝劍	uc[xp is[dv jm[rd
少典之子	uc[xp dm[kb vi[dv zi[lh
邵鶴	uc[de he[gn
少林長拳	uc[xp lb[aa ih[ph qr[bf
少林伏魔神功	uc[xp lb[aa fu[rq mo[gg uf[uo gs[gl
少林擒拿十八打	uc[xp lb[aa qb[fr na[rf ui[hu ba[pd da[fd
少年冷血	uc[xp nm[rn lg[dr xt[pm
少年鐵手	uc[xp nm[rn tp[jp uz[su
少年追命	uc[xp nm[rn vv[pz mk[rh
少商劍	uc[xp uh[lk jm[rd
邵燕	uc[de yj[nk
射鵰英雄傳	ue[uc dn[kv yk[ck xs[uv vr[re
懾服外道	ue[xe fu[oe wd[xb dc[bz
蛇磐青竹	ue[ig pj[ve qk[fo vu[rr
蛇皮張	ue[ig pi[vp vh[gi
蛇行狸翻	ue[ig xk[rh li[qo fj[px
蛇行鼠竄	ue[ig xk[rh uu[jv cr[xk
沈壁君	uf[dg bi[ut jy[xk
神鵰俠侶	uf[uo dn[kv xx[rj lv[rk
慎篤行	uf[xu du[vm xk[rh
沈慧琳	uf[dg hv[fx lb[wa
沈慧珊	uf[dg hv[fx uj[wk
慎空行	uf[xu ks[xg hh[rh
神木王鼎	uf[uo mu[ub wh[su dk[mv
神器開天	uf[uo qi[kq kd[hc tm[hd
沈青剛	uf[dg qk[fo gh[kd
申人俊	uf[ou rf[pd jy[rs
神山上人	uf[uo uj[uk uh[bh rf[pd
申屠計都	uf[ou tu[ut ji[yu dz[te
身外化身	uf[pu wd[xb hx[rq uf[pu
神醫賴藥兒	uf[uo yi[ku ld[hd yc[cs er[pv
神音	uf[uo yb[lo
神照上人	uf[uo vc[od uh[bh rf[pd
申志凡	uf[ou vi[ux fj[jd
神州無敵	uf[uo vz[dp wu[ee di[qw
聖火令武功	ug[yt ho[dp lk[rd wu[hv gs[gl
生靈輪迴	ug[pf lk[xh ly[ir hv[wk
生死令	ug[pf si[hx lk[rd
盛顏	ug[wm yj[ly
聖因師太	ug[yt yb[wd ui[uh td[dd
獅鼻子	ui[qu bi[zt zi[lh
史鏢頭	ui[ki bn[jx tz[dd
史秉光	ui[ki bk[ph gl[xe
史秉文	ui[ki bk[ph wf[wi
史伯威	ui[ki bo[rb ww[wh
石崇武	ui[ek is[ug wu[hv
施戴子	ui[fr dd[tt zi[lh
史登達	ui[ki dg[dd da[dz
十二菩薩之一	ui[hu er[hh pu[cl sa[ce vi[dv yi[hh
噬骨龍獸	ui[kv gu[ko ls[yp uz[bh
石關回馬	ui[ek gr[bt hv[wk ma[vv
史紅石	ui[ki hs[sg ui[ek
史火龍	ui[ki ho[dp ls[yp
史季強	ui[ki ji[hz ql[gk
釋迦擲象功	ui[py jx[lz vi[fb xl[dk gs[gl
侍劍	ui[rt jm[rd
時間規則	ui[oc jm[mo gv[ej ze[bd
石駿	ui[ek jy[ms
室裡	ui[gh li[ot
石樑派	ui[ek ll[da pd[dp
石廩劍法	ui[ek lb[gw jm[rd fa[dt
石廩書聲	ui[ek lb[gw uu[vv ug[um
施令威	ui[fr lk[rd ww[wh
史孟龍	ui[ki mg[zm ls[yp
石破天	ui[ek po[ep tm[hd
史七郎	ui[ki qi[hv lh[le
史叔剛	ui[ki uu[uy gh[kd
石雙英	ui[ek ul[yy yk[ck
史松	ui[ki ss[ab
石頭拳	ui[ek tz[dd qr[bf
石駝	ui[ek to[mg
石萬嗔	ui[ek wj[hv if[ku
時未寒	ui[oc ww[ha hj[gd
史小翠	ui[ki xn[ub cv[xw
史仲俊	ui[ki vs[rv jy[rs
史仲猛	ui[ki vs[rv mg[qz
獅子吼	ui[qu zi[lh hz[kz
瘦丐	uz[bj gd[xv
手揮琵琶	uz[su hv[fg pi[wb pa[wb
守缺式	uz[gc qt[pv ui[qg
瘦商人	uz[bj uh[lk rf[pd
瘦頭陀	uz[bj tz[dd to[eg
蜀道難牌法	uu[sb dc[bz nj[yv pd[pb fa[dt
倏得	uu[ru de[ro
書法武學	uu[vv fa[dt wu[hv xt[xz
舒化龍	uu[ry hx[rq ls[yp
書劍恩仇錄	uu[vv jm[rd en[wx iz[rj lu[xu
淑女劍	uu[du nv[vp jm[rd
舒奇	uu[ry qi[dk
蜀山劍宗	uu[sb uj[uk jm[rd zs[ge
樹梢擒猴	uu[ay uc[ax qb[fr hz[qr
雙龍取水	ul[yy ls[yp qu[ey uv[uu
雙駝西來	ul[yy to[mg xi[hk ld[hm
水岱	uv[uu dd[ru
水福	uv[uu fu[uh
水鑑	uv[uu jm[uj
水靈光	uv[uu lk[xh gl[xe
水龍一族	uv[uu ls[yp yi[hh zu[fr
水龍族	uv[uu ls[yp zu[fr
水母陰姬	uv[uu mu[vv yb[eo ji[nk
水天姬	uv[uu tm[hd ji[nk
水系道術	uv[uu xi[py dc[bz uu[ad
水雲道人	uv[uu yy[es dc[bz rf[pd
朔風忽起	uo[no fg[ji hu[bx qi[zk
朔風狂嘯	uo[no fg[ji kl[qw xn[kx
四大名捕打老虎	si[we da[hr mk[xk bu[ff da[fd lc[tb hu[hj
四大名捕鬥殭屍	si[we da[hr mk[xk bu[ff dz[du jl[rh ui[kp
四大名捕震關東	si[we da[hr mk[xk bu[ff vf[yi gr[bt ds[qx
四大天君	si[we da[hr tm[hd jy[xk
四大主司	si[we da[hr vu[dw si[vh
司鬼	si[vh gv[be
司鬼者	si[vh gv[be ve[to
四海遨遊	si[we hd[dr ao[fz yz[df
司空玄	si[vh ks[xg xr[wy
司空摘星	si[vh ks[xg vd[fl xk[op
絲蘿百結	si[sh lo[cs bd[eo jp[su
司馬長空	si[vh ma[vv ih[ph ks[xg
司馬大	si[vh ma[vv da[hr
司馬林	si[vh ma[vv lb[aa
四妹	si[we mw[nh
司冥	si[vh mk[go
司徒伯雷	si[vh tu[rz bo[rb lw[yt
司徒光	si[vh tu[rz gl[xe
司徒鶴	si[vh tu[rz he[gn
司徒橫	si[vh tu[rz hg[ag
司徒靜	si[vh tu[rz jk[fd
司徒雷	si[vh tu[rz lw[yt
司徒流星	si[vh tu[rz lq[dw xk[op
司徒千鍾	si[vh tu[rz qm[pu vs[jv
四象步法	si[we xl[dk bu[vu fa[dt
四象掌法	si[we xl[dk vh[xf fa[dt
司陰	si[vh yb[eo
司陰者	si[vh yb[eo ve[to
嵩山劍法	ss[uw uj[uk jm[rd fa[dt
宋善朋	ss[ga uj[yk pg[oo
松濤如雷	ss[ab tc[df ru[nk lw[yt
宋天保	ss[ga tm[hd bc[rk
宋甜兒	ss[ga tm[qg er[pv
宋五	ss[ga wu[hu
松下對弈	ss[ab xx[hb dv[yc yi[yc
宋獻策	ss[ga xm[uq ce[vc
嵩旭一振	ss[uw xu[jo yi[hh vf[fi
嵩陽幹元	ss[uw yh[eo gj[hu yr[ee
嵩陽派	ss[uw yh[eo pd[dp
宋長老	ss[ga vh[ph lc[tb
搜魂使	sz[fj hy[eg ui[rh
搜魂術	sz[fj hy[eg uu[ad
蘇岡	su[cl gh[ki
蘇李宋	su[cl li[az ss[ga
蘇夢清	su[cl mg[ax qk[df
蘇普	su[cl pu[bo
蘇荃	su[cl qr[cr
蘇三姐	su[cl sj[hh jp[nq
蘇習之	su[cl xi[vd vi[dv
酸儒文人	sr[ys ru[ry wf[wi rf[pd
孫大善	sy[zx da[hr uj[yk
孫剛峰	sy[zx gh[kd fg[uw
孫克通	sy[zx ke[ge ts[sz
孫老三	sy[zx lc[tb sj[hh
孫三毀	sy[zx sj[hh hv[jj
孫思克	sy[zx si[tx ke[ge
孫萬年	sy[zx wj[hv nm[rn
孫小紅	sy[zx xn[ub hs[sg
孫秀清	sy[zx xq[hn qk[df
孫學圃	sy[zx xt[xz pu[wf
損則有孚	sy[fk ze[bd yz[uo fu[az
孫仲壽	sy[zx vs[rv uz[fc
孫仲尹	sy[zx vs[rv yb[xp
縮地成寸	so[sg di[ty ig[wv cy[hu
索命使	so[uy mk[rh ui[rh
太別山	td[dd bp[kd uj[uk
太皇太后	td[dd hl[bw td[dd hz[pk
太極兩儀生滅陣	td[dd ji[aj ll[hk yi[rd ug[pf mp[hh vf[ei
泰山劍法	td[su uj[uk jm[rd fa[dt
泰山十八盤	td[su uj[uk ui[hu ba[pd pj[vm
太虛子	td[dd xu[hy zi[lh
太玄神功	td[dd xr[wy uf[uo gs[gl
太陽令	td[dd yh[eo lk[rd
太陽使	td[dd yh[eo ui[rh
太乙派	td[dd yi[vv pd[dp
太嶽三青峰	td[dd yt[qu sj[hh qk[fo fg[uw
太祖棒	td[dd zu[uq bh[as
太祖長拳	td[dd zu[uq ih[ph qr[bf
譚迪人	tj[yx di[yz rf[pd
譚青	tj[yx qk[fo
譚文理	tj[yx wf[wi li[wo
檀中	tj[aw vs[ku
唐方一戰	th[gx fh[dw yi[hh vj[bg
唐光雄	th[gx gl[xe xs[uv
唐六爺	th[gx lq[wb ye[be
唐詩劍法	th[gx ui[yt jm[rd fa[dt
唐文亮	th[gx wf[wi ll[wj
唐洋	th[gx yh[dy
湯祖德	th[dv zu[uq de[ru
陶百歲	tc[eb bd[eo sv[ux
桃幹仙	tc[av gj[hu xm[ru
陶管家	tc[eb gr[vg jx[gu
陶紅英	tc[eb hs[sg yk[ck
陶師傅	tc[eb ui[uh fu[rf
陶子安	tc[eb zi[lh an[gn
藤萍	tg[co pk[cd
騰一雷	tg[ob yi[hh lw[yt
提手上式	ti[fo uz[su uh[bh ui[qg
天長掌法	tm[hd ih[ph vh[xf fa[dt
天道仙域宗	tm[hd dc[bz xm[ru yu[tg zs[ge
天地真人	tm[hd di[ty vf[uj rf[pd
天防結界	tm[hd fh[ef jp[su jp[tr
天峰大師	tm[hd fg[uw da[hr ui[uh
天楓十四郎	tm[hd fg[af ui[hu si[we lh[le
天賦秉異	tm[hd fu[bw bk[ph yi[kc
天賦異秉	tm[hd fu[bw yi[kc bk[ph
天罡梅花樁	tm[hd gh[sh mw[ar hx[cr vl[ag
天艮真人	tm[hd gf[xv vf[uj rf[pd
天虹禪師	tm[hd hs[ig ij[ub ui[uh
天狐星	tm[hd hu[qp xk[op
田見秀	tm[wu jm[ke xq[hn
天決上人	tm[hd jt[dv uh[bh rf[pd
天雷真人	tm[hd lw[yt vf[uj rf[pd
天離真人	tm[hd li[wk vf[uj rf[pd
天龍八部	tm[hd ls[yp ba[pd bu[le
天羅地網勢	tm[hd lo[sx di[ty wh[ki ui[fl
天門道人	tm[hd mf[du dc[bz rf[pd
天鳴方丈	tm[hd mk[kn fh[dw vh[hi
田青文	tm[wu qk[fo wf[wi
天嫂	tm[hd sc[nj
天山六陽掌	tm[hd uj[uk lq[wb yh[eo vh[xf
天山折梅手	tm[hd uj[uk ve[fj mw[ar uz[su
天紳倒懸	tm[hd uf[so dc[rh xr[qx
天師符菉宗	tm[hd ui[uh fu[vr lu[[ zs[ge
天樞星力劍	tm[hd uu[ak xk[op li[vp jm[rd
天樞星力箭	tm[hd uu[ak xk[op li[vp jm[vb
天樞星力網	tm[hd uu[ak xk[op li[vp wh[ki
天水真人	tm[hd uv[uu vf[uj rf[pd
天松道人	tm[hd ss[ab dc[bz rf[pd
天孫織錦	tm[hd sy[zx vi[sk jb[jb
天外飛龍	tm[hd wd[xb fw[vp ls[yp
天外來雲	tm[hd wd[xb ld[hm yy[es
天王補心針	tm[hd wh[su bu[yb xb[dv vf[ju
天虛	tm[hd xu[hy
天巽真	tm[hd xy[kg vf[uj
天乙道人	tm[hd yi[vv dc[bz rf[pd
天澤真人	tm[hd ze[dy vf[uj rf[pd
天竺佛指	tm[hd vu[ve fo[rf vi[fb
天柱劍法	tm[hd vu[ad jm[rd fa[dt
天竺僧	tm[hd vu[ve sg[rb
天竺僧人	tm[hd vu[ve sg[rb rf[pd
天柱雲氣	tm[hd vu[ad yy[es qi[rh
調和醬油	tn[yk he[hk jl[dy yz[dy
鐵鉤功夫	tp[jp gz[jb gs[gl fu[er
鐵劍門	tp[jp jm[rd mf[du
鐵開誠	tp[jp kd[hc ig[yw
鐵蓮子	tp[jp lm[ci zi[lh
鐵門閂刀法	tp[jp mf[du ur[mh dc[vp fa[dt
鐵牛耕地	tp[jp nq[pf gg[le di[ty
鐵琵琶手	tp[jp pi[wb pa[wb uz[su
鐵騎突出	tp[jp qi[md tu[xq iu[ck
鐵線拳	tp[jp xm[sj qr[bf
鐵血基地	tp[jp xt[pm ji[qt di[ty
鐵血星	tp[jp xt[pm xk[op
鐵掌	tp[jp vh[xf
鐵指訣	tp[jp vi[fb jt[yv
鐵中棠	tp[jp vs[ku th[xa
鐵帚腿法	tp[jp vz[xj tv[og fa[dt
童百熊	ts[lo bd[eo xs[sd
童大海	ts[lo da[hr hd[dr
同歸劍法	ts[kh gv[ux jm[rd fa[dt
佟國綱	ts[rw go[ww gh[sk
童懷道	ts[lo hk[xb dc[bz
童家流星錘法	ts[lo jx[gu lq[dw xk[op iv[ji fa[dt
童兆和	ts[lo vc[eu he[hk
同桌後生	ts[kh vo[ba hz[pk ug[pf
透骨打穴	tz[hz gu[ko da[fd xt[gb
禿筆翁	tu[hj bi[vm wg[bx
圖爾布青	tu[ww er[dx bu[uj qk[fo
圖海道	tu[ww hd[dr dc[bz
土系道術	tu[uh xi[py dc[bz uu[ad
推窗望月	tv[fv il[xp wh[ww yt[ke
吞火情懷	ty[tk ho[dp qk[xf hk[xb
瓦爾拉齊	wa[hv er[dx la[fl qi[wp
萬大平	wj[hv da[hr pk[hb
萬圭	wj[hv gv[tt
萬花劍法	wj[hv hx[cr jm[rd fa[dt
萬里風	wj[hv li[ot fg[ji
萬路雷霆	wj[hv lu[zw lw[yt tk[yq
萬慶瀾	wj[hv qk[gd lj[dm
萬蛇洶湧	wj[hv ue[ig xs[di ys[ds
完顏阿古打	wj[ge yj[ly aa[ek gu[uk da[fd
完顏洪熙	wj[ge yj[ly hs[dg xi[kd
完顏萍	wj[ge yj[ly pk[cd
萬震山	wj[hv vf[yi uj[uk
王八衰	wh[su ba[pd uk[wk
王保保	wh[su bc[rk bc[rk
王伯奮	wh[su bo[rb ff[dt
王動	wh[su ds[el
王罕	wh[su hj[gg
汪浩天	wh[dw hc[dn tm[hd
王家駒	wh[su jx[gu ju[mb
王家駿	wh[su jx[gu jy[ms
王劍傑	wh[su jm[rd jp[ad
王進寶	wh[su jb[ez bc[gw
王老六	wh[su lc[tb lq[wb
王難姑	wh[su nj[yv gu[ng
王十三	wh[su ui[hu sj[hh
王師兄	wh[su ui[uh xs[ke
汪鐵鶚	wh[dw tp[jp ee[kn
王鐵匠	wh[su tp[jp jl[kj
王萬仞	wh[su wj[hv rf[rd
汪萬翼	wh[dw wj[hv yi[xt
王維揚	wh[su ww[sv yh[fv
王惟忠	wh[su ww[xv vs[vx
王武通	wh[su wu[hv ts[sz
王元霸	wh[su yr[ee ba[yg
王掌櫃	wh[su vh[xf gv[ak
王志坦	wh[su vi[ux tj[to
王仲萍	wh[su vs[rv pk[cd
王仲強	wh[su vs[rv ql[gk
王字四刀	wh[su zi[gz si[we dc[vp
衛璧	ww[eh bi[uw
韋春花	ww[hh iy[so hx[cr
衛春華	ww[eh iy[so hx[ru
衛鳳娘	ww[eh fg[jy nl[nl
衛四娘	ww[eh si[we nl[nl
韋陀門	ww[hh to[eg mf[du
韋陀掌	ww[hh to[eg vh[xf
韋一笑	ww[hh yi[hh xn[vp
威震瑪法	ww[wh vf[yi ma[wm fa[dt
聞蒼松	wf[me ch[cr ss[ab
溫黛黛	wf[do dd[rh dd[rh
溫方達	wf[do fh[dw da[dz
溫方山	wf[do fh[dw uj[uk
溫方施	wf[do fh[dw ui[fr
溫方悟	wf[do fh[dw wu[xw
溫方義	wf[do fh[dw yi[di
文君當爐	wf[wi jy[xk dh[xx lu[hh
溫南揚	wf[do nj[uk yh[fv
溫青	wf[do qk[fo
溫仁厚	wf[do rf[re hz[io
溫柔一刀	wf[do rz[ya yi[hh dc[vp
文泰來	wf[wi td[su ld[hm
聞萬夫	wf[me wj[hv fu[er
聞先生	wf[me xm[ne ug[pf
溫有道	wf[do yz[uo dc[bz
溫有方	wf[do yz[uo fh[dw
溫正	wf[do vg[hv
文醉翁	wf[wi zv[yw wg[bx
吳柏英	wu[kt bd[ab yk[ck
武版	wu[hv bj[pp
吳寶宇	wu[kt bc[gw yu[ge
吳鏢頭	wu[kt bn[jx tz[dd
無常抖索	wu[ee ih[xk dz[fd so[uy
吳長風	wu[kt ih[ph fg[ji
無常鬼	wu[ee ih[xk gv[be
無常鎖命	wu[ee ih[xk so[jx mk[rh
無塵道人	wu[ee if[xt dc[bz rf[pd
無塵道長	wu[ee if[xt dc[bz vh[ph
五大夫劍	wu[hu da[hr fu[er jm[rd
吳大鵬	wu[kt da[hr pg[on
武當長拳	wu[hv dh[xx ih[ph qr[bf
吳道通	wu[kt dc[bz ts[sz
五斗米神功	wu[hu dz[du mi[ba uf[uo gs[gl
五毒神掌	wu[hu du[fm uf[uo vh[xf
武敦儒	wu[hv dy[ww ru[ry
五符	wu[hu fu[vr
無根道人	wu[ee gf[ag dc[bz rf[pd
五姑	wu[hu gu[ng
吳光勝	wu[kt gl[xe ug[op
五鬼投叉	wu[hu gv[be tz[fj ia[yd
無極玄功拳	wu[ee ji[aj xr[wy gs[gl qr[bf
無教豔質為眷屬	wu[ee jn[tw yj[fd vi[pu ww[dl jr[bm uu[up
無劫飛昇	wu[ee jp[tl fw[vp ug[pc
吳菊軒	wu[kt ju[cb xr[ig
吳坎	wu[kt kj[td
五雷灌頂	wu[hu lw[yt gr[dc dk[dy
吳立身	wu[kt li[lh uf[pu
無量劍	wu[ee ll[oh jm[rd
無量劍法	wu[ee ll[oh jm[rd fa[dt
武烈	wu[hv lp[hd
吳六破	wu[kt lq[wb po[ep
五羅輕煙掌	wu[hu lo[sx qk[is yj[hw vh[xf
武銘	wu[hv mk[jx
吳青烈	wu[kt qk[fo lp[hd
武青嬰	wu[hv qk[fo yk[bn
無青子	wu[ee qk[fo zi[lh
巫如鹹	wu[gr ru[nk xm[wh
武三娘	wu[hv sj[hh nl[nl
武三通	wu[hv sj[hh ts[sz
無色無相	wu[ee se[db wu[ee xl[am
無生者	wu[ee ug[pf ve[to
無雙無對	wu[ee ul[yy wu[ee dv[yc
五臺山清涼寺	wu[hu td[sk uj[uk qk[df ll[dw si[tc
吳天德	wu[kt tm[hd de[ru
烏旺阿普	wu[bv wh[ow aa[ek pu[bo
五賢對敘	wu[hu xm[ub dv[yc xu[ry
無相禪師	wu[ee xl[am ij[ub ui[uh
無相劫指	wu[ee xl[am jp[tl vi[fb
無相音罡	wu[ee xl[am yb[lo gh[sh
悟星境	wu[xw xk[op jk[tl
悟星境第	wu[xw xk[op jk[tl di[vg
五行連環拳	wu[hu xk[rh lm[iz hr[wb qr[bf
五行六合掌	wu[hu xk[rh lu[wb he[rh vh[xf
武修文	wu[hv xq[ru wf[wi
午夜蘭花	wu[ru ye[wr lj[bs hx[cr
無影幻腿	wu[ee yk[op hr[yv tv[og
無憂真人	wu[ee yz[xy vf[uj rf[pd
吳之榮	wu[kt vi[dv rs[ca
霧中初見	wu[yw vs[ku iu[yd jm[ke
五轉幽冥	wu[hu vr[ie yz[yy mk[go
西奧圖三世	xi[hk ao[pd tu[ww sj[hh ui[nv
西川雙俠	xi[hk ir[pu ul[yy xx[rj
西窗夜話	xi[hk il[xp ye[wr hx[yq
西毒杖法	xi[hk du[fm vh[ah fa[dt
西風倒卷	xi[hk fg[ji dc[rh jr[be
西華子	xi[hk hx[ru zi[lh
西靈道人	xi[hk lk[xh dc[bz rf[pd
西門吹雪	xi[hk mf[du iv[kd xt[yx
西門觀止	xi[hk mf[du gr[yj vi[uh
西失	xi[hk ui[pe
洗髓經	xi[dn sv[gu jk[ss
西夏宮女	xi[hk xx[ew gs[gk nv[vp
西夏回人	xi[hk xx[ew hv[wk rf[pd
希夷劍	xi[iu yi[hg jm[rd
奚長老	xi[ay vh[ph lc[tb
峽谷天風	xx[uj gu[bk tm[hd fg[ji
夏國相	xx[ew go[ww xl[am
俠客行	xx[rj ke[gw xk[rh
夏老拳師	xx[ew lc[tb qr[bf ui[uh
俠少	xx[rj uc[xp
俠以武犯禁	xx[rj yi[sr wu[hv fj[qe jb[ae
霞雲迴繞	xx[yk yy[es hv[wk rc[sq
夏胄	xx[ew vz[yo
仙閉	xm[ru bi[mc
仙帝	xm[ru di[lj
仙定	xm[ru dk[gp
仙都派	xm[ru du[te pd[dp
仙封	xm[ru fg[tc
仙固	xm[ru gu[wg
閒過信陵飲	xm[ma go[cz xb[ry lk[et yb[ud
仙后令者	xm[ru hz[pk lk[rd ve[to
仙劍斬龍	xm[ru jm[rd vj[ij ls[yp
仙解	xm[ru jp[dd
仙禁	xm[ru jb[ae
仙靈威壓結界	xm[ru lk[xh ww[wh ya[it jp[su jp[tr
仙破	xm[ru po[ep
仙器坊	xm[ru qi[kq fh[tf
鮮于通	xm[yy yu[eu ts[sz
向大年	xl[pk da[hr nm[rn
響隔樓臺	xl[kp ge[eh lz[am td[sk
相國夫人	xl[am go[ww fu[er rf[pd
降龍十八掌	xl[ew ls[yp ui[hu ba[pd vh[xf
降魔刀法	xl[ew mo[gg dc[vp fa[dt
項長老	xl[gy vh[ph lc[tb
笑傲江湖	xn[vp ao[rf jl[dg hu[dg
蕭半和	xn[cx bj[bf he[hk
小鬼叫門	xn[ub gv[be jn[kv mf[du
小桂子	xn[ub gv[at zi[lh
笑臉鬼	xn[vp lm[or gv[be
小憐橫陳	xn[ub lm[xr hg[ag if[eq
小擒拿手	xn[ub qb[fr na[rf uz[su
蕭少英	xn[cx uc[xp yk[ck
蕭史乘龍	xn[cx ui[ki ug[qb ls[yp
簫史乘龍	xn[vx ui[ki ug[qb ls[yp
蕭石逸	xn[cx ui[ek yi[dz
小王將軍	xn[ub wh[su jl[dx jy[gi
小無相功	xn[ub wu[ee xl[am gs[gl
蕭湘道長	xn[cx xl[da dc[bz vh[ph
逍遙劍宗	xn[xz yc[az jm[rd zs[ge
逍遙遊	xn[xz yc[az yz[df
逍遙掌	xn[xz yc[az vh[xf
逍遙子	xn[xz yc[az zi[lh
小夜叉棍	xn[ub ye[wr ia[yd gy[ao
小園藝菊	xn[ub yr[we yi[cv ju[cb
蕭中慧	xn[cx vs[ku hv[fx
謝不當	xp[yu bu[eu dh[xx
斜打狗背	xp[rd da[fd gz[qb bw[bo
謝鏗	xp[yu kg[ju
蟹鉗功	xp[di qm[jg gs[gl
謝遜	xp[yu xy[zz
謝煙客	xp[yu yj[hw ke[gw
心動期	xb[dv ds[el qi[qo
辛國樑	xb[lu go[ww ll[da
辛然	xb[lu rj[xd
心溪	xb[dv xi[da
心硯	xb[dv yj[ej
心意氣混元功	xb[dv yi[lx qi[rh hy[do yr[ee gs[gl
星辰裂	xk[op if[ie lp[hy
星辰破碎	xk[op if[ie po[ep sv[ew
星辰子	xk[op if[ie zi[lh
行痴	xk[rh ii[bu
行顛	xk[rh dm[uy
星盾	xk[op dy[pu
星光輝映	xk[op gl[xe hv[xg yk[ok
星空投影	xk[op ks[xg tz[fj yk[op
星力法陣	xk[op li[vp fa[dt vf[ei
星破	xk[op po[ep
星演上人	xk[op yj[dg uh[bh rf[pd
雄霸群山	xs[uv ba[yg qy[xy uj[uk
熊貓兒	xs[sd mc[qc er[pv
雄娘子	xs[uv nl[nl zi[lh
熊元獻	xs[sd yr[ee xm[uq
修羅棋盤城	xq[ru lo[sx qi[aq pj[vm ig[tw
修魔悟道者	xq[ru mo[gg wu[xw dc[bz ve[to
袖中指	xq[yy vs[ku vi[fb
虛魔	xu[hy mo[gg
虛式分金	xu[hy ui[qg ff[bd jb[rw
徐天川	xu[rr tm[hd ir[pu
徐天宏	xu[rr tm[hd hs[gu
虛無宗	xu[hy wu[ee zs[ge
