連輿接席	lm[iz yu[pb jp[fl xi[gn
廉隅細謹	lm[gb yu[eo xi[st jb[yn
斂怨求媚	lm[rw yr[xx qq[hu mw[nm
廉遠堂高	lm[gb yr[ez th[xt gc[wk
連雲疊嶂	lm[iz yy[es dp[yq vh[ul
戀棧不去	lm[yx vj[aj bu[eu qu[ts
連戰皆捷	lm[iz vj[bg jp[bb jp[fh
連章累牘	lm[iz vh[lo lw[ty du[pu
連枝比翼	lm[iz vi[au bi[bb yi[xt
連枝並頭	lm[iz vi[au bk[bk tz[dd
連枝帶葉	lm[iz vi[au dd[cj ye[ku
連枝分葉	lm[iz vi[au ff[bd ye[ku
連枝共冢	lm[iz vi[au gs[gb vs[gu
連帙累牘	lm[iz vi[jp lw[ty du[pu
連枝同氣	lm[iz vi[au ts[kh qi[rh
連中三元	lm[iz vs[ku sj[hh yr[ee
連珠合璧	lm[iz vu[wp he[rh bi[uw
兩敗俱傷	ll[hk bd[bw ju[rj uh[rr
兩般皆不毒	ll[hk bj[vj jp[bb bu[eu du[fm
兩般三樣	ll[hk bj[vj sj[hh yh[ay
兩鬢如霜	ll[hk bb[ig ru[nk ul[ya
量兵相地	ll[oh bk[qb xl[am di[ty
量才稱職	ll[oh cd[hu if[hd vi[ek
量才而為	ll[oh cd[hu er[ek ww[dl
量才錄用	ll[oh cd[hu lu[xu ys[ou
量材錄用	ll[oh cd[ac lu[xu ys[ou
量才器使	ll[oh cd[hu qi[kq ui[rh
量才敘用	ll[oh cd[hu xu[ry ys[ou
量才擢用	ll[oh cd[hu vo[fx ys[ou
糧草先行	ll[ml cc[co xm[ne xk[rh
糧草一空兵心亂	ll[ml cc[co yi[hh ks[xg bk[qb xb[dv lr[qv
糧草一空軍心亂	ll[ml cc[co yi[hh ks[xg jy[gi xb[dv lr[qv
糧草欲空兵心亂	ll[ml cc[co yu[bd ks[xg bk[qb xb[dv lr[qv
量柴禾數米粒	ll[oh id[va he[pa uu[mw mi[ba li[ml
良辰吉日	ll[dg if[ie ji[uk ri[wh
良辰媚景	ll[dg if[ie mw[nm jk[ow
良辰美景	ll[dg if[ie mw[bw jk[ow
量出制入	ll[oh iu[ck vi[nd ru[pd
兩次三番	ll[hk ci[dd sj[hh fj[pt
涼從腳下生	ll[dw cs[rr jn[ot xx[hb ug[pf
量大福也大	ll[oh da[hr fu[uh ye[vu da[hr
兩道三科	ll[hk dc[bz sj[hh ke[hd
兩得其便	ll[hk de[ro qi[cb bm[rh
兩得其所	ll[hk de[ro qi[cb so[pj
兩得其中	ll[hk de[ro qi[cb vs[ku
兩豆塞耳	ll[hk dz[hk sd[gt er[hu
糧多草廣	ll[ml do[xx cc[co gl[di
兩惡相權取其輕	ll[hk ee[hx xl[am qr[ay qu[ey qi[cb qk[is
兩耳不聞窗外事	ll[hk er[hu bu[eu wf[me il[xp wd[xb ui[hk
兩耳塞豆	ll[hk er[hu sd[gt dz[hk
量腹而食	ll[oh fu[or er[ek ui[rl
兩個肩膀扛著一張嘴	ll[hk ge[ru jm[ho bh[ol kh[fg ve[ym yi[hh vh[gi zv[kv
兩個面孔	ll[hk ge[ru mm[ew ks[zv
良工苦心	ll[dg gs[hu ku[cg xb[dv
良工巧匠	ll[dg gs[hu qn[gk jl[kj
良弓無改	ll[dg gs[kv wu[ee gd[kw
良工心苦	ll[dg gs[hu xb[dv ku[cg
兩瞽相扶	ll[hk gu[um xl[am fu[fe
兩姑之間難為婦	ll[hk gu[ng vi[dv jm[mo nj[yv ww[dl fu[nx
兩國交兵不斬來使	ll[hk go[ww jn[li bk[qb bu[eu vj[ij ld[hm ui[rh
兩害從輕	ll[hk hd[gf cs[rr qk[is
兩好並一好	ll[hk hc[nz bk[bk yi[hh hc[nz
兩好合一好	ll[hk hc[nz he[rh yi[hh hc[nz
兩虎共鬥	ll[hk hu[hj gs[gb dz[du
兩虎相搏	ll[hk hu[hj xl[am bo[ff
兩虎相鬥	ll[hk hu[hj xl[am dz[du
兩虎相鬥必有一傷	ll[hk hu[hj xl[am dz[du bi[xp yz[uo yi[hh uh[rr
兩虎相爭	ll[hk hu[hj xl[am vg[dx
兩火一刀	ll[hk ho[dp yi[hh dc[vp
量己審分	ll[oh ji[kv uf[go ff[bd
良賈深藏	ll[dg jx[xb uf[dg ch[cw
兩肩荷口	ll[hk jm[ho he[cr kz[uv
兩腳間的距離	ll[hk jn[ot jm[mo de[bb ju[zk li[wk
兩腳居間	ll[hk jn[ot ju[ug jm[mo
兩腳書櫥	ll[hk jn[ot uu[vv iu[ai
兩腳踏住平川路	ll[hk jn[ot ta[zu vu[rd pk[hb ir[pu lu[zw
兩腳野狐	ll[hk jn[ot ye[oy hu[qp
量金買賦	ll[oh jb[rw md[vd fu[bw
良金美玉	ll[dg jb[rw mw[bw yu[wd
糧盡援絕	ll[ml jb[ud yr[fa jt[sd
兩可之言	ll[hk ke[dk vi[dv yj[we
兩口兒眉頭暫開放	ll[hk kz[uv er[pv mw[mm tz[dd zj[io kd[hc fh[fw
兩肋插刀	ll[hk lw[ol ia[fq dc[vp
兩淚汪汪	ll[hk lw[dm wh[dw wh[dw
量力度德	ll[oh li[vp do[gn de[ru
量力而動	ll[oh li[vp er[ek ds[el
量力而為	ll[oh li[vp er[ek ww[dl
量力而行	ll[oh li[vp er[ek xk[rh
踉踉蹌蹌	ll[zl ll[zl ql[zr ql[zr
兩兩三三	ll[hk ll[hk sj[hh sj[hh
梁孟相敬	ll[da mg[zm xl[am jk[cw
兩面二舌	ll[hk mm[ew er[hh ue[qk
兩面夾攻	ll[hk mm[ew jx[hb gs[gw
兩面三刀	ll[hk mm[ew sj[hh dc[vp
良苗懷新	ll[dg mn[ct hk[xb xb[lj
量能授官	ll[oh ng[sb uz[fa gr[gu
量能授器	ll[oh ng[sb uz[fa qi[kq
良朋益友	ll[dg pg[oo yi[bm yz[uy
兩岐遂分	ll[hk qi[uu sv[bz ff[bd
良禽相木	ll[dg qb[rw xl[am mu[ub
良禽擇木	ll[dg qb[rw ze[fy mu[ub
良禽擇木而棲	ll[dg qb[rw ze[fy mu[ub er[ek qi[ax
兩情繾綣	ll[hk qk[xf qm[sv qr[sb
兩全其美	ll[hk qr[rw qi[cb mw[bw
兩全其適	ll[hk qr[rw qi[cb ui[qz
兩全之美	ll[hk qr[rw vi[dv mw[bw
兩人合穿一條褲子	ll[hk rf[pd he[rh ir[xy yi[hh tn[wa ku[yg zi[lh
兩人一般心	ll[hk rf[pd yi[hh bj[vj xb[dv
兩日晒網	ll[hk ri[wh ud[ox wh[ki
量入計出	ll[oh ru[pd ji[yu iu[ck
量如江海	ll[oh ru[nk jl[dg hd[dr
量入為出	ll[oh ru[pd ww[dl iu[ck
量入為用	ll[oh ru[pd ww[dl ys[ou
量入以為出	ll[oh ru[pd yi[sr ww[dl iu[ck
量入製出	ll[oh ru[pd vi[nd iu[ck
量枘制鑿	ll[oh rv[ak vi[nd zc[yb
樑上君子	ll[da uh[bh jy[xk zi[lh
量時度力	ll[oh ui[oc du[gn li[vp
良時吉日	ll[dg ui[oc ji[uk ri[wh
良時美景	ll[dg ui[oc mw[bw jk[ow
兩世為人	ll[hk ui[nv ww[dl rf[pd
良師益友	ll[dg ui[uh yi[bm yz[uy
良師諍友	ll[dg ui[uh vg[yd yz[uy
良史之才	ll[dg ui[ki vi[dv cd[hu
兩手空空	ll[hk uz[su ks[xg ks[xg
兩鼠鬥穴	ll[hk uu[jv dz[du xt[gb
量體裁衣	ll[oh ti[ra cd[ty yi[wy
良田萬傾	ll[dg tm[wu wj[hv qk[rb
兩頭不見影	ll[hk tz[dd bu[eu jm[ke yk[op
兩頭和番	ll[hk tz[dd he[hk fj[pt
兩頭三面	ll[hk tz[dd sj[hh mm[ew
兩頭三緒	ll[hk tz[dd sj[hh xu[st
兩賢相厄	ll[hk xm[ub xl[am ee[ie
良相良醫	ll[dg xl[am ll[dg yi[ku
兩廂情願	ll[hk xl[ia qk[xf yr[ix
量小非君子無毒不丈夫	ll[oh xn[ub fw[su jy[xk zi[lh wu[ee du[fm bu[eu vh[hi fu[er
良宵好景	ll[dg xn[gx hc[nz jk[ow
量小力微	ll[oh xn[ub li[vp ww[ru
良宵美景	ll[dg xn[gx mw[bw jk[ow
兩小無猜	ll[hk xn[ub wu[ee cd[qf
兩小無嫌	ll[hk xn[ub wu[ee xm[nb
兩心相悅	ll[hk xb[dv xl[am yt[xb
兩心一體	ll[hk xb[dv yi[hh ti[ra
兩雄不併立	ll[hk xs[uv bu[eu bk[bk li[lh
兩袖清風	ll[hk xq[yy qk[df fg[ji
兩袖秋風	ll[hk xq[yy qq[hh fg[ji
涼血動物	ll[dw xt[pm ds[el wu[nb
兩言可決	ll[hk yj[we ke[dk jt[dv
良藥苦口	ll[dg yc[cs ku[cg kz[uv
兩腋清風	ll[hk ye[ow qk[df fg[ji
兩葉掩目	ll[hk ye[ku yj[fd mu[we
兩意三心	ll[hk yi[lx sj[hh xb[dv
良莠不分	ll[dg yz[ch bu[eu ff[bd
良莠不齊	ll[dg yz[ch bu[eu qi[wp
良莠不一	ll[dg yz[ch bu[eu yi[hh
良莠淆雜	ll[dg yz[ch xn[di za[ja
良有以也	ll[dg yz[uo yi[sr ye[vu
良玉不雕	ll[dg yu[wd bu[eu dn[kv
良玉不琢	ll[dg yu[wd bu[eu vo[wu
梁園雖好非久戀之鄉	ll[da yr[we sv[ki hc[nz fw[su jq[xd lm[yx vi[dv xl[sp
量鑿正枘	ll[oh zc[yb vg[hv rv[ak
兩隻腳趕不上一張嘴	ll[hk vi[kb jn[ot gj[zg bu[eu uh[bh yi[hh vh[gi zv[kv
良知良能	ll[dg vi[uk ll[dg ng[sb
良質美手	ll[dg vi[pu mw[bw uz[su
聊報涓埃	ln[ep bc[fe jr[dk ai[ts
聊備一格	ln[ep bw[wt yi[hh ge[aw
聊表寸心	ln[ep bn[fy cy[hu xb[dv
聊博一笑	ln[ep bo[uf yi[hh xn[vp
了不可見	ln[vu bu[eu ke[dk jm[ke
了不長進	ln[vu bu[eu vh[ph jb[ez
蓼菜成行	ln[cx cd[ca ig[wv xk[rh
潦草塞責	ln[dd cc[co se[gt ze[fb
蓼蟲忘辛	ln[cx is[ks wh[wx xb[lu
療瘡剜肉	ln[bl il[br wj[gd rz[kr
聊當一茶	ln[ep dh[xx yi[hh ia[cr
潦倒粗疏	ln[dd dc[rh cu[mq uu[pw
潦倒龍鍾	ln[dd dc[rh ls[yp vs[jv
料敵如神	ln[md di[qw ru[nk uf[uo
料敵若神	ln[md di[qw ro[cu uf[uo
料敵制勝	ln[md di[qw vi[nd ug[op
遼東白豕	ln[lz ds[qx bd[po ui[ev
撩東撾西	ln[fd ds[qx wo[fc xi[hk
撩東劄西	ln[fd ds[qx va[[ xi[hk
遼東之豕	ln[lz ds[qx vi[dv ui[ev
撩兒敲兒	ln[fd er[pv qn[wb er[pv
燎髮摧枯	ln[hd fa[vy cv[fu ku[ag
撩蜂撥刺	ln[fd fg[iw bo[fv ci[cd
撩蜂吃螫	ln[fd fg[iw ii[kr ui[ti
撩蜂剔蠍	ln[fd fg[iw ti[od xp[io
聊復爾爾	ln[ep fu[ro er[dx er[dx
聊復爾耳	ln[ep fu[ro er[dx er[hu
廖化作先鋒	ln[gx hx[rq zo[rv xm[ne fg[jw
撩火加油	ln[fd ho[dp jx[lk yz[dy
料戾徹鑑	ln[md li[hq ie[rq jm[uj
了了可見	ln[vu ln[vu ke[dk jm[ke
寥寥可數	ln[gx ln[gx ke[dk uu[mw
寥寥無多	ln[gx ln[gx wu[ee do[xx
寥寥無幾	ln[gx ln[gx wu[ee ji[pv
寥落不偶	ln[gx lo[cd bu[eu ou[ro
料峭春風	ln[md qn[ux iy[so fg[ji
料峭春寒	ln[md qn[ux iy[so hj[gd
瞭然不惑	ln[vu rj[xd bu[eu ho[gx
瞭然可見	ln[vu rj[xd ke[dk jm[ke
瞭然於懷	ln[vu rj[xd yu[eu hk[xb
瞭然於胸	ln[vu rj[xd yu[eu xs[ob
瞭然於中	ln[vu rj[xd yu[eu vs[ku
寥如晨星	ln[gx ru[nk if[oi xk[op
燎如觀火	ln[hd ru[nk gr[yj ho[dp
瞭如指幾	ln[md ru[nk vi[fb ji[pv
瞭如指掌	ln[vu ru[nk vi[fb vh[xf
寥若晨星	ln[gx ro[cu if[oi xk[op
燎若觀火	ln[hd ro[cu gr[yj ho[dp
瞭若指掌	ln[vu ro[cu vi[fb vh[xf
了身達命	ln[vu uf[pu da[dz mk[rh
聊勝一籌	ln[ep ug[op yi[hh iz[vf
聊勝於無	ln[ep ug[op yu[eu wu[ee
料事如神	ln[md ui[hk ru[nk uf[uo
了無遽容	ln[vu wu[ee ju[hz rs[xr
了無懼色	ln[vu wu[ee ju[xj se[db
了無所見	ln[vu wu[ee so[pj jm[ke
撂下耙子就是掃帚	ln[ft xx[hb pa[lb zi[lh jq[wy ui[op sc[fx vz[xj
撩衣奮臂	ln[fd yi[wy ff[dt bi[uo
聊以解嘲	ln[ep yi[sr jp[dd ic[ku
撩衣破步	ln[fd yi[wy po[ep bu[vu
聊以塞命	ln[ep yi[sr sd[gt mk[rh
聊以塞責	ln[ep yi[sr se[gt ze[fb
聊以自況	ln[ep yi[sr zi[pm kl[dk
聊以自遣	ln[ep yi[sr zi[pm qm[vz
聊以自慰	ln[ep yi[sr zi[pm ww[ux
聊以自娛	ln[ep yi[sr zi[pm yu[nk
聊以卒歲	ln[ep yi[sr zu[wr sv[ux
燎原烈火	ln[hd yr[ib lp[hd ho[dp
料遠若近	ln[md yr[ez ro[cu jb[jz
燎原之火	ln[hd yr[ib vi[dv ho[dp
撩雲撥雨	ln[fd yy[es bo[fv yu[hk
埒材角妙	lp[ta cd[ac jn[do mn[nx
埒才角妙	lp[ta cd[hu jt[do mn[nx
列鼎重裀	lp[hd dk[mv is[ph yb[[
列鼎而食	lp[hd dk[mv er[ek ui[rl
烈風峽谷	lp[hd fg[ji xx[uj gu[bk
列風淫雨	lp[hd fg[ji yb[da yu[hk
列功覆過	lp[hd gs[gl fu[xr go[cz
裂冠毀冕	lp[hy gr[ge hv[jj mm[od
裂冠毀冕拔本塞源	lp[hy gr[ge hv[jj mm[od ba[fu bf[ah sd[gt yr[di
烈火辨日	lp[hd ho[dp bm[ld ri[wh
烈火辨玉	lp[hd ho[dp bm[ld yu[wd
烈火熾翼	lp[hd ho[dp ii[hk yi[xt
烈火乾柴	lp[hd ho[dp gj[hu id[va
烈火轟雷	lp[hd ho[dp hs[iy lw[yt
烈火見真金	lp[hd ho[dp jm[ke vf[uj jb[rw
烈火烹油	lp[hd ho[dp pg[wd yz[dy
烈火乾柴	lp[hd ho[dp qm[ur id[va
烈火識真金	lp[hd ho[dp ui[yk vf[uj jb[rw
烈火真金	lp[hd ho[dp vf[uj jb[rw
烈火知真金	lp[hd ho[dp vi[uk vf[uj jb[rw
劣跡昭昭	lp[xl ji[yz vc[od vc[od
劣跡昭著	lp[xl ji[yz vc[od ve[ym
劣跡昭著	lp[xl ji[yz vc[od vu[ct
劣倦罷極	lp[xl jr[rb ba[st ji[aj
烈烈轟轟	lp[hd lp[hd hs[iy hs[iy
獵人高地	lp[qg rf[pd gc[wk di[ty
獵人意志	lp[qg rf[pd yi[lx vi[ux
烈日石居	lp[hd ri[wh ui[ek ju[ug
烈士暮年	lp[hd ui[uh mu[co nm[rn
烈士暮年壯心不已	lp[hd ui[uh mu[co nm[rn vl[du xb[dv bu[eu yi[kv
烈士徇名	lp[hd ui[uh xy[rb mk[xk
獵手殘骨	lp[qg uz[su cj[hj gu[ko
捩手覆羹	lp[fh uz[su fu[xr gg[bb
列土分疆	lp[hd tu[uh ff[bd jl[gh
列土分茅	lp[hd tu[uh ff[bd mc[cy
裂土分茅	lp[hy tu[uh ff[bd mc[cy
列土封疆	lp[hd tu[uh fg[tc jl[gh
裂眥嚼齒	lp[hy zi[mv jn[ka ii[vr
列祖列宗	lp[hd zu[uq lp[hd zs[ge
臨別秋波	lb[uv bp[kd qq[hh bo[dp
臨別贈言	lb[uv bp[kd zg[bb yj[we
臨別贈語	lb[uv bp[kd zg[bb yu[yw
凜不可犯	lb[dw bu[eu ke[dk fj[qe
臨財不苟	lb[uv cd[bc bu[eu gz[cb
臨財苟得	lb[uv cd[bc gz[cb de[ro
臨財毋苟	lb[uv cd[bc wu[vv gz[cb
臨池學書	lb[uv ii[dy xt[xz uu[vv
臨川羨魚	lb[uv ir[pu xm[bd yu[dt
鱗次相比	lb[ym ci[dd xl[am bi[bb
鱗次櫛比	lb[ym ci[dd vi[ac bi[bb
鱗萃比櫛	lb[ym cv[cw bi[bb vi[ac
林大百鳥棲	lb[aa da[hr bd[eo nn[nh qi[ax
林大不過風	lb[aa da[hr bu[eu go[cz fg[ji
林大風不過	lb[aa da[hr fg[ji bu[eu go[cz
林大風漸弱	lb[aa da[hr fg[ji jm[di ro[gg
林大風如堵	lb[aa da[hr fg[ji ru[nk du[tt
林大風自悄	lb[aa da[hr fg[ji zi[pm qn[xx
林大風自弱	lb[aa da[hr fg[ji zi[pm ro[gg
林大風自微	lb[aa da[hr fg[ji zi[pm ww[ru
林大風自息	lb[aa da[hr fg[ji zi[pm xi[zx
林大好擋風	lb[aa da[hr hc[nz dh[fx fg[ji
林大好抵風	lb[aa da[hr hc[nz di[fu fg[ji
林大鳥易棲	lb[aa da[hr nn[nh yi[ob qi[ax
林大棲百鳥	lb[aa da[hr qi[ax bd[eo nn[nh
林大養百獸	lb[aa da[hr yh[yp bd[eo uz[bh
臨敵代將	lb[uv di[qw dd[rq jl[dx
臨敵賣陣	lb[uv di[qw md[ud vf[ei
臨敵易將	lb[uv di[qw yi[ob jl[dx
賃耳傭目	lb[rb er[hu ys[ro mu[we
臨風對月	lb[uv fg[ji dv[yc yt[ke
麟鳳龜龍	lb[gm fg[jy gv[do ls[yp
麟鳳一毛	lb[gm fg[jy yi[hh mc[sv
麟鳳芝蘭	lb[gm fg[jy vi[cv lj[bs
鄰父之疑	lb[re fu[bi vi[dv yi[bs
麟肝鳳髓	lb[gm gj[og fg[jy sv[gu
林寒洞肅	lb[aa hj[gd ds[dk su[xu
林寒澗肅	lb[aa hj[gd jm[dm su[xu
臨河羨魚	lb[uv he[dk xm[bd yu[dt
鱗鴻杳絕	lb[ym hs[dn yc[ao jt[sd
林喉哨崗	lb[aa hz[kr uc[kx gh[uk
臨機處置	lb[uv ji[aj iu[wb vi[su
鱗集麇至	lb[ym ji[va jy[gh vi[ht
鱗集毛萃	lb[ym ji[va mc[sv cv[cw
臨機設變	lb[uv ji[aj ue[yj bm[yy
鱗集仰流	lb[ym ji[va yh[rp lq[dw
臨機應變	lb[uv ji[aj yk[gx bm[yy
臨機輒斷	lb[uv ji[aj ve[ie dr[mj
臨機制變	lb[uv ji[aj vi[nd bm[yy
臨機制勝	lb[uv ji[aj vi[nd ug[op
麟角鳳距	lb[gm jn[do fg[jy ju[zk
麟角鳳毛	lb[gm jn[do fg[jy mc[sv
麟角鳳趾	lb[gm jn[do fg[jy vi[zv
麟角鳳嘴	lb[gm jn[do fg[jy zv[kv
麟角虎翅	lb[gm jn[do hu[hj ii[ux
臨軍對壘	lb[uv jy[gi dv[yc lw[st
臨軍對陣	lb[uv jy[gi dv[yc vf[ei
臨渴穿井	lb[uv ke[do ir[xy jk[ep
臨渴掘井	lb[uv ke[do jt[fu jk[ep
臨渇之掘	lb[uv ke[[ vi[dv jt[fu
林籟泉韻	lb[aa ld[vh qr[bu yy[lb
琳琅觸目	lb[wa lh[wl iu[di mu[we
琳琅珪璧	lb[wa lh[wl gv[[ bi[uw
琳琅滿目	lb[wa lh[wl mj[dc mu[we
臨老始看經	lb[uv lc[tb ui[ns kj[fm jk[ss
淋漓酣暢	lb[da li[dw hj[yg ih[ov
淋漓盡致	lb[da li[dw jb[ud vi[hw
淋漓痛快	lb[da li[dw ts[bs kk[xv
淋漓透徹	lb[da li[dw tz[hz ie[rq
鄰里鄉黨	lb[re li[ot xl[sp dh[xk
林林總總	lb[aa lb[aa zs[bx zs[bx
臨難不避	lb[uv nj[yv bu[eu bi[uz
臨難不苟	lb[uv nj[yv bu[eu gz[cb
臨難不顧	lb[uv nj[yv bu[eu gu[iy
臨難不懼	lb[uv nj[yv bu[eu ju[xj
臨難不恐	lb[uv nj[yv bu[eu ks[gx
臨難不屈	lb[uv nj[yv bu[eu qu[ui
臨難不懾	lb[uv nj[yv bu[eu ue[xe
臨難苟免	lb[uv nj[yv gz[cb mm[dk
臨難無苟	lb[uv nj[yv wu[ee gz[cb
臨難無懾	lb[uv nj[yv wu[ee ue[xe
臨難鑄兵	lb[uv nj[yv vu[jf bk[qb
鄰女窺牆	lb[re nv[vp kv[xe ql[tt
鄰女詈人	lb[re nv[vp li[sy rf[pd
林棲谷隱	lb[aa qi[ax gu[bk yb[ed
臨期失誤	lb[uv qi[qo ui[pe wu[yk
臨去秋波	lb[uv qu[ts qq[hh bo[dp
凜如霜雪	lb[dw ru[nk ul[ya xt[yx
凜若冰霜	lb[dw ro[cu bk[du ul[ya
凜若秋霜	lb[dw ro[cu qq[hh ul[ya
林深藏珍禽	lb[aa uf[dg ch[cw vf[wr qb[rw
林深伏猛獸	lb[aa uf[dg fu[rq mg[qz uz[bh
臨深履冰	lb[uv uf[dg lv[ur bk[du
臨深履薄	lb[uv uf[dg lv[ur bo[cd
臨時抱佛腳	lb[uv ui[oc bc[fb fo[rf jn[ot
臨事不苟	lb[uv ui[hk bu[eu gz[cb
臨事而懼	lb[uv ui[hk er[ek ju[xj
臨食廢箸	lb[uv ui[rl fw[gv vu[vt
臨事屢斷	lb[uv ui[hk lv[um dr[mj
臨時磨槍	lb[uv ui[oc mo[ge ql[ar
臨時施宜	lb[uv ui[oc ui[fr yi[gq
臨水登山	lb[uv uv[uu dg[dd uj[uk
臨死不恐	lb[uv si[hx bu[eu ks[gx
臨死不怯	lb[uv si[hx bu[eu qp[xt
臨潼鬥寶	lb[uv ts[dl dz[du bc[gw
麟吐玉書	lb[gm tu[kt yu[wd uu[vv
臨危不顧	lb[uv ww[de bu[eu gu[iy
臨危不懼	lb[uv ww[de bu[eu ju[xj
臨危不撓	lb[uv ww[de bu[eu nc[fq
臨危蹈難	lb[uv ww[de dc[za nj[yv
臨危履冰	lb[uv ww[de lv[ur bk[du
臨危受命	lb[uv ww[de uz[ay mk[rh
臨危授命	lb[uv ww[de uz[fa mk[rh
臨危下石	lb[uv ww[de xx[hb ui[ek
臨危效命	lb[uv ww[de xn[lw mk[rh
臨危制變	lb[uv ww[de vi[nd bm[yy
臨危致命	lb[uv ww[de vi[hw mk[rh
臨危自悔	lb[uv ww[de zi[pm hv[xr
臨危自計	lb[uv ww[de zi[pm ji[yu
臨危自省	lb[uv ww[de zi[pm xk[xm
臨文不諱	lb[uv wf[wi bu[eu hv[yw
林下風度	lb[aa xx[hb fg[ji du[gn
林下風範	lb[aa xx[hb fg[ji fj[cd
林下風氣	lb[aa xx[hb fg[ji qi[rh
林下風韻	lb[aa xx[hb fg[ji yy[lb
林下風致	lb[aa xx[hb fg[ji vi[hw
林下高風	lb[aa xx[hb gc[wk fg[ji
林下清風	lb[aa xx[hb qk[df fg[ji
林下之風	lb[aa xx[hb vi[dv fg[ji
鱗須洞穴	lb[ym xu[py ds[dk xt[gb
鱗須海龜	lb[ym xu[py hd[dr gv[do
臨崖勒馬	lb[uv ya[ui le[gl ma[vv
臨崖失馬	lb[uv ya[ui ui[pe ma[vv
臨噎掘井	lb[uv ye[ku jt[fu jk[ep
臨噎之掘	lb[uv ye[ku vi[dv jt[fu
鱗翼風蛇	lb[ym yi[xt fg[ji ue[ig
鱗翼岩床	lb[ym yi[xt yj[ue il[ga
林蔭小徑	lb[aa yb[ce xn[ub jk[rs
凜有生氣	lb[dw yz[uo ug[pf qi[rh
臨淵結網	lb[uv yr[dp jp[su wh[ki
臨淵履冰	lb[uv yr[dp lv[ur bk[du
臨淵羨魚	lb[uv yr[dp xm[bd yu[dt
臨淵之羨	lb[uv yr[dp vi[dv xm[bd
臨陣代將	lb[uv vf[ei dd[rq jl[dx
臨陣磨刀	lb[uv vf[ei mo[ge dc[vp
臨陣磨槍	lb[uv vf[ei mo[ge ql[ar
臨陣退縮	lb[uv vf[ei tv[gz so[sg
臨陣脫逃	lb[uv vf[ei to[ob tc[vz
麟趾呈祥	lb[gm vi[zv ig[kw xl[uy
林中樹居	lb[aa vs[ku uu[ay ju[ug
麟子鳳雛	lb[gm zi[lh fg[jy iu[dv
凌波微步	lk[dt bo[dp ww[ru bu[vu
令不虛行	lk[rd bu[eu xu[hy xk[rh
凌遲重闢	lk[dt ii[uz vs[ph pi[ul
令出必行	lk[rd iu[ck bi[xp xk[rh
另楚寒巫	lk[kl iu[ap hj[gd wu[gr
令出如山	lk[rd iu[ck ru[nk uj[uk
令出惟行	lk[rd iu[ck ww[xv xk[rh
零打碎敲	lk[yr da[fd sv[ew qn[wb
靈丹妙藥	lk[xh dj[kw mn[nx yc[cs
靈丹聖藥	lk[xh dj[kw ug[yt yc[cs
伶仃孤苦	lk[rr dk[rd gu[zp ku[cg
陵谷變遷	lk[et gu[bk bm[yy qm[qz
陵谷滄桑	lk[et gu[bk ch[dr sh[ya
陵谷遷變	lk[et gu[bk qm[qz bm[yy
陵谷之變	lk[et gu[bk vi[dv bm[yy
零光片羽	lk[yr gl[xe pm[pu yu[xx
零圭斷璧	lk[yr gv[tt dr[mj bi[uw
令輝星際	lk[rd hv[xg xk[op ji[ee
令驥捕鼠	lk[rd ji[mb bu[ff uu[jv
靈機一動	lk[xh ji[aj yi[hh ds[el
菱角磨作雞頭	lk[ct jn[do mo[ge zo[rv ji[yn tz[dd
陵勁淬礪	lk[et jb[sl cv[dw li[ei
另開生面	lk[kl kd[hc ug[pf mm[ew
靈利不過光棍	lk[xh li[hd bu[eu go[cz gl[xe gy[ao
伶俐乖巧	lk[rr li[rh gk[qb qn[gk
陵厲雄健	lk[et li[iw xs[uv jm[ry
泠泠不絕	lk[dr lk[dr bu[eu jt[sd
零零星星	lk[yr lk[yr xk[op xk[op
玲瓏剔透	lk[wr ls[wy ti[od tz[hz
玲瓏透漏	lk[wr ls[wy tz[hz lz[du
玲瓏小巧	lk[wr ls[wy xn[ub qn[gk
零亂不堪	lk[yr lr[qv bu[eu kj[tq
凌亂無章	lk[dt lr[qv wu[ee vh[lo
綾羅綢緞	lk[st lo[sx iz[sk dr[sp
零落山丘	lk[yr lo[cd uj[uk qq[jh
令名不終	lk[rd mk[xk bu[eu vs[sw
另謀高就	lk[kl mz[yg gc[wk jq[wy
另闢蹊徑	lk[kl pi[ul xi[za jk[rs
零七八碎	lk[yr qi[hv ba[pd sv[ew
另起樓臺	lk[kl qi[zk lz[am td[sk
另起爐灶	lk[kl qi[zk lu[hh zc[ht
陵遷谷變	lk[et qm[qz gu[bk bm[yy
零敲碎打	lk[yr qn[wb sv[ew da[fd
零敲碎受	lk[yr qn[wb sv[ew uz[ay
另請高明	lk[kl qk[yf gc[wk mk[oo
令人齒冷	lk[rd rf[pd ii[vr lg[dr
令人發豎	lk[rd rf[pd fa[vy uu[ul
令人髮指	lk[rd rf[pd fa[vy vi[fb
令人費解	lk[rd rf[pd fw[fb jp[dd
令人滿意	lk[rd rf[pd mj[dc yi[lx
令人莫測	lk[rd rf[pd mo[co ce[db
令人難忘	lk[rd rf[pd nj[yv wh[wx
令人噴飯	lk[rd rf[pd pf[ku fj[up
令人捧腹	lk[rd rf[pd pg[fs fu[or
令人起敬	lk[rd rf[pd qi[zk jk[cw
令人切齒	lk[rd rf[pd qp[qd ii[vr
令人深思	lk[rd rf[pd uf[dg si[tx
令人神往	lk[rd rf[pd uf[uo wh[rd
